Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
D616,Illovo Refined GBD F and V,"",2015-08-03 14:51:00,2015-08-03 14:51:00,"2,780.44",158,2015-08-03 15:00:00,61.7
D617,Illovo Refined GBD F and V,"",2015-08-03 06:00:00,2015-08-03 06:15:00,"1,869.04",155,2015-08-03 06:30:00,35
D617,Illovo Refined GBD F and V,"",2015-08-03 20:03:00,2015-08-03 20:03:00,"2,780.44",152,2015-08-03 20:10:00,61.7
D640,Illovo Raw Bulk,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"3,596.70",181,2015-08-03 15:10:00,76.3
D642,Illovo Raw Bulk,"",2015-08-03 08:40:00,2015-08-03 08:40:00,"2,850.83",97,2015-08-03 14:45:00,78
D643,Illovo Raw Bulk,"",2015-08-02 23:05:00,2015-08-02 23:05:00,"3,679.62",179,2015-08-03 00:00:00,78
D643,Illovo Raw Bulk,"",2015-08-03 20:40:00,2015-08-03 20:40:00,"3,576.24",170,2015-08-03 21:27:00,78
D644,Illovo Raw Bulk,"",2015-08-03 00:15:00,2015-08-03 00:15:00,"3,674.36",178,2015-08-03 02:10:00,78
D644,Illovo Raw Bulk,"",2015-08-03 21:15:00,2015-08-03 21:15:00,"3,446.58",171,2015-08-03 22:20:00,78
D646,Illovo Raw Bulk,"",2015-08-03 00:55:00,2015-08-03 00:55:00,"3,598.14",217,2015-08-03 06:00:00,78
D646,Illovo Raw Bulk,"",2015-08-03 21:30:00,2015-08-03 21:30:00,"3,453.59",171,2015-08-03 22:50:00,78
D647,Illovo Raw Bulk,"",2015-08-02 23:15:00,2015-08-02 23:15:00,"3,607.78",178,2015-08-03 01:00:00,78
D647,Illovo Raw Bulk,"",2015-08-03 21:10:00,2015-08-03 21:10:00,"3,572.74",171,2015-08-03 22:01:00,78
D648,Illovo Raw Bulk,"",2015-08-03 02:15:00,2015-08-03 02:15:00,"3,530.68",157,2015-08-03 04:00:00,78
D649,Illovo Raw Bulk,"",2015-08-03 00:15:00,2015-08-03 00:15:00,"3,651.58",178,2015-08-03 03:35:00,78
D649,Illovo Raw Bulk,"",2015-08-03 23:00:00,2015-08-03 23:00:00,"3,553.46",171,2015-08-03 23:50:00,78
D650,Illovo Raw Bulk,"",2015-08-03 09:40:00,2015-08-03 09:40:00,"3,718.17",179,2015-08-03 09:45:00,78
D650,Illovo Raw Bulk,"",2015-08-03 22:50:00,2015-08-03 22:50:00,"3,606.03",170,2015-08-03 23:20:00,78
D651,Illovo Raw Bulk,"",2015-08-03 01:05:00,2015-08-03 01:05:00,"3,718.17",219,2015-08-03 07:00:00,78
D651,Illovo Raw Bulk,"",2015-08-03 21:04:00,2015-08-03 21:04:00,"3,546.45",349,2015-08-03 21:35:00,78
D652,Illovo Raw Bulk,"",2015-08-03 01:20:00,2015-08-03 01:20:00,"2,913.91",174,2015-08-03 03:30:00,78
D653,Illovo Raw Bulk,"",2015-08-03 00:00:00,2015-08-03 00:00:00,"4,020.52",169,2015-08-03 06:20:00,0
D653,Illovo Raw Bulk,"",2015-08-03 18:00:00,2015-08-03 18:00:00,"4,069.22",170,2015-08-03 18:25:00,0
D654,Illovo Raw Bulk,"",2015-08-03 02:30:00,2015-08-03 02:30:00,"3,870.68",263,2015-08-03 06:00:00,0
E42,Illovo Refined GBD F and V,"",2015-08-03 06:00:00,2015-08-03 06:00:00,"2,203.84",88,2015-08-03 06:20:00,31.5
E42,Illovo Refined GBD F and V,"",2015-08-03 14:58:00,2015-08-03 14:58:00,"2,203.84",155,2015-08-03 15:15:00,31.5
XDock Warehouse,Warehousing,"",(none),(none),"15,875.38",0,2015-08-03 00:00:00,0
XDock Warehouse,Warehousing,"",(none),(none),"15,875.38",0,2015-08-04 00:00:00,0
